,0,1,Score,19,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
81,2.951187611,-2.374157429,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82,0.624242008,-1.919673324,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
83,-5.011978626,4.972682476,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
84,-2.001547813,0.725103319,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
85,-2.393053532,3.139073133,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,-1.109131932,-0.278056741,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,0.115894988,-3.154261351,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,-1.588854909,1.34301424,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,-4.1737957,3.380541086,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,-2.227426767,0.104447424,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,-0.184207052,0.071606062,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2.53787899,-2.251064301,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,2.163990021,-3.602403164,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,4.48909235,-3.136391878,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,0.251373231,-0.29775399,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,1.168448448,0.335324526,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,2.078066349,0.28498888,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,0.274706751,-1.466009378,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99,0.18056424,1.469010353,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,-4.108236313,5.078448296,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
101,6.929610729,-2.30102396,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,-1.084562182,0.869076014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,-2.38866353,2.360216141,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,-1.450973988,-0.849129081,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1.256071091,2.3776896,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
106,-1.698043227,4.038309097,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
107,3.249179602,-0.398366719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,2.283397675,-1.494802237,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109,-1.675892711,3.370009422,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,-1.167807698,2.05044961,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,-5.049674988,2.998812675,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,-3.91724968,4.265964508,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,0.047281895,3.967765331,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,0.228065491,2.16767621,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,-1.604199409,1.513921738,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,-1.188147783,2.928225994,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,2.587819576,-2.436219454,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118,1.805149317,1.524436355,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119,0.201212361,0.183090717,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
120,-1.775138617,6.705424309,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
121,-2.463145971,3.901626348,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,-1.131360531,2.218177795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,5.62108326,-1.779776335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,2.024944782,-1.699396491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,3.726500034,1.439238191,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,0.65777117,1.79978323,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,0.294596881,0.176747471,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128,-1.605130553,1.92480886,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129,2.829543591,-3.152589321,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130,2.477015495,-2.210779905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,-0.329125315,-0.905589402,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,-2.802212715,0.352115005,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,0.374573737,1.135685086,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,-2.398714066,2.988115072,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
135,5.859784126,-2.764330149,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,1.626838326,0.249571025,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,0.904727936,-2.744782686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,1.872049332,-1.234540343,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
139,-1.28364265,-0.716289282,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,-1.28364265,-0.716289282,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,3.281927347,-1.070091963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,-3.299751759,2.642766714,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143,-2.04121542,0.708996356,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,-2.783834219,2.960114956,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145,1.386492252,-0.034009948,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,3.293979883,-1.134014606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,0.699883163,0.28787902,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,3.287040472,-2.367817163,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,-0.837682664,0.88750875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,-0.514511883,1.645218611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,5.452626228,-1.960820675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,0.040142734,0.432770252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,3.550813437,-1.557439446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,3.819817305,-2.970849037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,-1.603021026,2.731494665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,-0.552891076,1.870492816,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,-0.408400565,0.020031387,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,-1.55982995,2.482709646,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,-2.597487926,1.225618362,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,-1.007322192,1.089212894,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,1.855504513,-0.990663052,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,-2.605306864,2.375668287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,-4.158864021,4.329137802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,-1.504505873,1.752461433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,-1.219092011,1.726378798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166,1.097884297,-0.586398304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,-0.765518963,2.812150478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,-1.267147064,5.056283951,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
169,3.387357473,-3.173204899,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,-6.598822594,8.146279335,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171,-2.432500362,3.775055885,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,0.292406887,-1.819817185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,3.845302582,-3.59526372,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174,-2.418945313,1.489695549,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,-1.673912406,1.835310578,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,-2.453796387,2.447369814,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
177,-4.653146267,1.649873614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,-2.79566741,2.258340359,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,-5.156674385,2.311984062,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,-2.355393887,2.207860708,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,-1.839617372,1.0837152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,-2.623652458,-0.756889641,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
183,-4.725483418,1.208900332,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
184,-1.28364265,-0.716289282,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,1.03864789,2.026329279,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,2.682147264,-3.253601551,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,2.839462519,0.937498212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188,-0.611472845,0.591648161,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,2.574604988,1.080976248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,2.13513875,1.421284437,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
191,-4.226239681,5.037751198,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
192,1.14241755,-0.727326393,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,-0.146691218,2.463548183,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,-2.389485598,0.973329663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,-0.004623573,2.081087828,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,-4.126432896,4.483852863,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
197,-8.06317234,7.00972414,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
198,-6.135607719,6.37671423,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
199,-1.058436871,1.289126873,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,-2.095090151,2.393718481,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,-8.138528824,7.435389996,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,-6.336024761,5.341856956,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,2.2511518,-1.52273345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
204,-2.777472734,1.992921114,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,0.618542016,-0.764931083,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,-0.822197199,0.981200337,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207,3.305321217,-2.231044054,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208,-0.257520229,1.461779833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,2.222581863,1.709242105,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
210,-2.013594627,0.379590452,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211,0.37359795,0.203430504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
212,-2.430845499,3.226078033,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
213,-1.468054652,2.168720484,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
214,-0.240003422,0.166126519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215,2.583423138,-2.11200738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,0.142440736,0.778287768,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217,-3.741366148,3.017110348,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218,-2.422654152,1.62002933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,-1.343135238,4.032097816,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
220,5.990334034,-3.94124341,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
221,-1.258478403,2.532612562,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,-6.112363338,4.786365509,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
223,-1.523052692,0.850901306,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,-3.232297659,4.165556908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,-0.951561391,0.55135107,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,-2.280792475,1.242287755,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,-0.408171773,-0.120269448,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,-3.121498585,1.91852212,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,-1.811993718,1.287901759,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,0.470984548,-0.445109814,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,0.807819307,0.507144511,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,-0.705420494,0.400669783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233,1.972190857,-4.417999268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
234,-0.477716357,1.776964903,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
235,-2.042854548,0.210863337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
236,-1.261399627,0.933770835,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
237,-1.238283038,-1.150893807,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
238,-2.833857059,0.880078673,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
239,1.257404089,-2.68251586,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
240,-4.804983139,4.782748699,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,-3.016270399,3.991228342,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,2.496297598,1.892674208,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,-0.361192167,-0.207540751,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
244,-1.856251121,-0.826553047,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
245,3.473474264,-1.362493277,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,-1.516426086,-0.903480947,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,-6.69459343,6.572369099,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
248,-2.371410608,2.190085888,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,-1.385949969,1.435653329,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250,-3.738483429,3.724561691,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,1.019805789,-0.499548852,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,-0.357875168,1.746311069,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,-0.561753035,1.439773798,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,-2.445543051,1.661781311,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,3.084614992,-1.690580726,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,8.774736404,-5.774847984,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,2.393913984,-1.777588248,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,2.522445202,0.419084817,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,-0.946326554,1.513147354,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,0.101695135,1.421092987,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,-1.281464577,1.625371218,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
